Año Censal,Entidad,Municipio,Actividad económica,UE Unidades económicas,J000A Total de remuneraciones (millones de pesos),H001A Personal ocupado total
2018,28 Tamaulipas,020 Mainero,Total municipal,19,,
2018,28 Tamaulipas,021 El Mante,Total municipal,4254,919.139,15391.0
2018,28 Tamaulipas,022 Matamoros,Total municipal,17736,15551.381,148147.0
2018,28 Tamaulipas,023 Méndez,Total municipal,41,2.603,64.0
2018,28 Tamaulipas,024 Mier,Total municipal,239,11.924,562.0
2018,28 Tamaulipas,025 Miguel Alemán,Total municipal,1725,210.974,5118.0
2018,28 Tamaulipas,026 Miquihuana,Total municipal,95,2.849,211.0
2018,28 Tamaulipas,027 Nuevo Laredo,Total municipal,12635,10055.444,100947.0
2018,28 Tamaulipas,028 Nuevo Morelos,Total municipal,125,3.268,281.0
2018,28 Tamaulipas,029 Ocampo,Total municipal,393,17.085,864.0
2018,28 Tamaulipas,030 Padilla,Total municipal,468,21.107,1267.0
2018,28 Tamaulipas,031 Palmillas,Total municipal,47,3.906,110.0
2018,28 Tamaulipas,032 Reynosa,Total municipal,19224,27613.121,233862.0
2018,28 Tamaulipas,033 Río Bravo,Total municipal,4779,1234.059,21149.0
2018,28 Tamaulipas,034 San Carlos,Total municipal,82,1.573,150.0
2018,28 Tamaulipas,035 San Fernando,Total municipal,1607,344.261,7249.0
2018,28 Tamaulipas,036 San Nicolás,Total municipal,2,,
2018,28 Tamaulipas,037 Soto la Marina,Total municipal,728,60.868,2409.0
2018,28 Tamaulipas,038 Tampico,Total municipal,13652,4493.802,82778.0
2018,28 Tamaulipas,039 Tula,Total municipal,917,30.183,1860.0
2018,28 Tamaulipas,040 Valle Hermoso,Total municipal,3262,1321.972,17400.0
2018,28 Tamaulipas,041 Victoria,Total municipal,10543,4446.423,63312.0
2018,28 Tamaulipas,042 Villagrán,Total municipal,69,2.257,123.0
2018,28 Tamaulipas,043 Xicoténcatl,Total municipal,631,377.932,2795.0
2018,29 Tlaxcala,001 Amaxac de Guerrero,Total municipal,600,14.397,1051.0
2018,29 Tlaxcala,002 Apetatitlán de Antonio Carvajal,Total municipal,729,120.07,3303.0
2018,29 Tlaxcala,003 Atlangatepec,Total municipal,50,42.463,447.0
2018,29 Tlaxcala,004 Atltzayanca,Total municipal,369,21.106,848.0
2018,29 Tlaxcala,005 Apizaco,Total municipal,6869,1122.913,24682.0
2018,29 Tlaxcala,006 Calpulalpan,Total municipal,2867,265.597,7631.0
2018,29 Tlaxcala,007 El Carmen Tequexquitla,Total municipal,918,49.237,1898.0
2018,29 Tlaxcala,008 Cuapiaxtla,Total municipal,581,65.791,1649.0
2018,29 Tlaxcala,009 Cuaxomulco,Total municipal,153,2.07,279.0
2018,29 Tlaxcala,010 Chiautempan,Total municipal,5959,422.025,16059.0
2018,29 Tlaxcala,011 Muñoz de Domingo Arenas,Total municipal,153,1.572,263.0
2018,29 Tlaxcala,012 Españita,Total municipal,180,4.158,351.0
2018,29 Tlaxcala,013 Huamantla,Total municipal,4837,1045.702,17243.0
2018,29 Tlaxcala,014 Hueyotlipan,Total municipal,730,42.65,1713.0
2018,29 Tlaxcala,015 Ixtacuixtla de Mariano Matamoros,Total municipal,1672,248.503,4445.0
2018,29 Tlaxcala,016 Ixtenco,Total municipal,562,6.861,957.0
2018,29 Tlaxcala,017 Mazatecochco de José María Morelos,Total municipal,698,15.933,1459.0
2018,29 Tlaxcala,018 Contla de Juan Cuamatzi,Total municipal,2089,302.14,6532.0
2018,29 Tlaxcala,019 Tepetitla de Lardizábal,Total municipal,1139,146.38,3159.0
2018,29 Tlaxcala,020 Sanctórum de Lázaro Cárdenas,Total municipal,408,6.475,723.0
2018,29 Tlaxcala,021 Nanacamilpa de Mariano Arista,Total municipal,869,66.671,2412.0
2018,29 Tlaxcala,022 Acuamanala de Miguel Hidalgo,Total municipal,132,6.709,256.0
2018,29 Tlaxcala,023 Natívitas,Total municipal,1020,31.498,2020.0
2018,29 Tlaxcala,024 Panotla,Total municipal,927,16.657,1830.0
2018,29 Tlaxcala,025 San Pablo del Monte,Total municipal,4684,158.829,9435.0
2018,29 Tlaxcala,026 Santa Cruz Tlaxcala,Total municipal,808,51.316,1775.0
2018,29 Tlaxcala,027 Tenancingo,Total municipal,687,13.194,1304.0
2018,29 Tlaxcala,028 Teolocholco,Total municipal,1252,342.197,4983.0
2018,29 Tlaxcala,029 Tepeyanco,Total municipal,158,6.556,309.0
2018,29 Tlaxcala,030 Terrenate,Total municipal,420,5.279,699.0
2018,29 Tlaxcala,031 Tetla de la Solidaridad,Total municipal,1227,1145.508,11677.0
2018,29 Tlaxcala,032 Tetlatlahuca,Total municipal,410,58.372,1199.0
2018,29 Tlaxcala,033 Tlaxcala,Total municipal,6730,1218.576,26260.0
2018,29 Tlaxcala,034 Tlaxco,Total municipal,1514,181.135,5045.0
2018,29 Tlaxcala,035 Tocatlán,Total municipal,293,6.537,529.0
2018,29 Tlaxcala,036 Totolac,Total municipal,728,41.904,1740.0
2018,29 Tlaxcala,037 Ziltlaltépec de Trinidad Sánchez Santos,Total municipal,357,253.287,1946.0
2018,29 Tlaxcala,038 Tzompantepec,Total municipal,659,92.797,2743.0
2018,29 Tlaxcala,039 Xaloztoc,Total municipal,1484,119.989,4104.0
2018,29 Tlaxcala,040 Xaltocan,Total municipal,196,4.99,357.0
2018,29 Tlaxcala,041 Papalotla de Xicohténcatl,Total municipal,1938,479.351,10724.0
2018,29 Tlaxcala,042 Xicohtzinco,Total municipal,906,184.933,2856.0
2018,29 Tlaxcala,043 Yauhquemehcan,Total municipal,1085,373.423,5339.0
2018,29 Tlaxcala,044 Zacatelco,Total municipal,3299,142.552,7169.0
2018,29 Tlaxcala,045 Benito Juárez,Total municipal,321,3.069,514.0
2018,29 Tlaxcala,046 Emiliano Zapata,Total municipal,184,7.169,458.0
2018,29 Tlaxcala,047 Lázaro Cárdenas,Total municipal,143,1.027,253.0
2018,29 Tlaxcala,048 La Magdalena Tlaltelulco,Total municipal,1082,313.97,4045.0
2018,29 Tlaxcala,049 San Damián Texóloc,Total municipal,294,4.429,576.0
2018,29 Tlaxcala,050 San Francisco Tetlanohcan,Total municipal,758,8.178,1260.0
2018,29 Tlaxcala,051 San Jerónimo Zacualpan,Total municipal,191,4.15,359.0
2018,29 Tlaxcala,052 San José Teacalco,Total municipal,307,4.429,598.0
2018,29 Tlaxcala,053 San Juan Huactzinco,Total municipal,700,6.166,1878.0
2018,29 Tlaxcala,054 San Lorenzo Axocomanitla,Total municipal,341,4.273,661.0
2018,29 Tlaxcala,055 San Lucas Tecopilco,Total municipal,137,2.677,220.0
2018,29 Tlaxcala,056 Santa Ana Nopalucan,Total municipal,410,9.273,750.0
2018,29 Tlaxcala,057 Santa Apolonia Teacalco,Total municipal,276,3.651,472.0
2018,29 Tlaxcala,058 Santa Catarina Ayometla,Total municipal,448,5.546,732.0
2018,29 Tlaxcala,059 Santa Cruz Quilehtla,Total municipal,518,504.47,6584.0
2018,29 Tlaxcala,060 Santa Isabel Xiloxoxtla,Total municipal,259,399.361,3457.0
2018,30 Veracruz de Ignacio de la Llave,001 Acajete,Total municipal,258,19.032,614.0
2018,30 Veracruz de Ignacio de la Llave,002 Acatlán,Total municipal,329,2.162,555.0
2018,30 Veracruz de Ignacio de la Llave,003 Acayucan,Total municipal,4018,519.087,12566.0
2018,30 Veracruz de Ignacio de la Llave,004 Actopan,Total municipal,524,30.401,1342.0
2018,30 Veracruz de Ignacio de la Llave,005 Acula,Total municipal,155,1.44,344.0
2018,30 Veracruz de Ignacio de la Llave,006 Acultzingo,Total municipal,281,6.515,548.0
2018,30 Veracruz de Ignacio de la Llave,007 Camarón de Tejeda,Total municipal,98,1.333,165.0
2018,30 Veracruz de Ignacio de la Llave,008 Alpatláhuac,Total municipal,112,2.343,204.0
2018,30 Veracruz de Ignacio de la Llave,009 Alto Lucero de Gutiérrez Barrios,Total municipal,645,1543.534,5387.0
2018,30 Veracruz de Ignacio de la Llave,010 Altotonga,Total municipal,1833,106.534,4245.0
2018,30 Veracruz de Ignacio de la Llave,011 Alvarado,Total municipal,1912,205.297,7849.0
2018,30 Veracruz de Ignacio de la Llave,012 Amatitlán,Total municipal,110,2.647,201.0
2018,30 Veracruz de Ignacio de la Llave,013 Naranjos Amatlán,Total municipal,1574,123.929,4895.0
2018,30 Veracruz de Ignacio de la Llave,014 Amatlán de los Reyes,Total municipal,1289,408.423,6209.0
2018,30 Veracruz de Ignacio de la Llave,015 Angel R. Cabada,Total municipal,987,52.238,2349.0
2018,30 Veracruz de Ignacio de la Llave,016 La Antigua,Total municipal,1649,487.278,7238.0
2018,30 Veracruz de Ignacio de la Llave,017 Apazapan,Total municipal,50,0.941,228.0
2018,30 Veracruz de Ignacio de la Llave,018 Aquila,Total municipal,28,0.486,59.0
2018,30 Veracruz de Ignacio de la Llave,019 Astacinga,Total municipal,152,2.791,298.0
2018,30 Veracruz de Ignacio de la Llave,020 Atlahuilco,Total municipal,101,2.795,281.0
2018,30 Veracruz de Ignacio de la Llave,021 Atoyac,Total municipal,893,314.96,3408.0
2018,30 Veracruz de Ignacio de la Llave,022 Atzacan,Total municipal,645,13.89,1338.0
2018,30 Veracruz de Ignacio de la Llave,023 Atzalan,Total municipal,534,16.802,1143.0
2018,30 Veracruz de Ignacio de la Llave,024 Tlaltetela,Total municipal,303,16.417,753.0
2018,30 Veracruz de Ignacio de la Llave,025 Ayahualulco,Total municipal,513,4.168,790.0
2018,30 Veracruz de Ignacio de la Llave,026 Banderilla,Total municipal,1172,218.536,4557.0
2018,30 Veracruz de Ignacio de la Llave,027 Benito Juárez,Total municipal,205,5.061,445.0
2018,30 Veracruz de Ignacio de la Llave,028 Boca del Río,Total municipal,6637,3045.35,47423.0
2018,30 Veracruz de Ignacio de la Llave,029 Calcahualco,Total municipal,62,0.992,121.0
2018,30 Veracruz de Ignacio de la Llave,030 Camerino Z. Mendoza,Total municipal,2250,113.381,5283.0
2018,30 Veracruz de Ignacio de la Llave,031 Carrillo Puerto,Total municipal,84,3.047,162.0
2018,30 Veracruz de Ignacio de la Llave,032 Catemaco,Total municipal,1833,112.277,6554.0
2018,30 Veracruz de Ignacio de la Llave,033 Cazones de Herrera,Total municipal,404,15.245,883.0
2018,30 Veracruz de Ignacio de la Llave,034 Cerro Azul,Total municipal,1154,72.16,2633.0
2018,30 Veracruz de Ignacio de la Llave,035 Citlaltépetl,Total municipal,464,7.726,890.0
2018,30 Veracruz de Ignacio de la Llave,036 Coacoatzintla,Total municipal,445,11.648,793.0
2018,30 Veracruz de Ignacio de la Llave,037 Coahuitlán,Total municipal,198,0.319,305.0
2018,30 Veracruz de Ignacio de la Llave,038 Coatepec,Total municipal,4083,772.529,14691.0
2018,30 Veracruz de Ignacio de la Llave,039 Coatzacoalcos,Total municipal,13508,9662.28,74892.0
2018,30 Veracruz de Ignacio de la Llave,040 Coatzintla,Total municipal,1151,75.258,3474.0
2018,30 Veracruz de Ignacio de la Llave,041 Coetzala,Total municipal,61,0.805,100.0
2018,30 Veracruz de Ignacio de la Llave,042 Colipa,Total municipal,175,1.919,243.0
2018,30 Veracruz de Ignacio de la Llave,043 Comapa,Total municipal,428,11.313,855.0
2018,30 Veracruz de Ignacio de la Llave,044 Córdoba,Total municipal,11543,3076.816,51865.0
2018,30 Veracruz de Ignacio de la Llave,045 Cosamaloapan de Carpio,Total municipal,2949,252.119,7848.0
2018,30 Veracruz de Ignacio de la Llave,046 Cosautlán de Carvajal,Total municipal,345,11.984,697.0
2018,30 Veracruz de Ignacio de la Llave,047 Coscomatepec,Total municipal,1888,88.977,4372.0
2018,30 Veracruz de Ignacio de la Llave,048 Cosoleacaque,Total municipal,4297,381.109,12419.0
2018,30 Veracruz de Ignacio de la Llave,049 Cotaxtla,Total municipal,346,211.201,1110.0
2018,30 Veracruz de Ignacio de la Llave,050 Coxquihui,Total municipal,253,4.834,479.0
2018,30 Veracruz de Ignacio de la Llave,051 Coyutla,Total municipal,851,24.7,1701.0
2018,30 Veracruz de Ignacio de la Llave,052 Cuichapa,Total municipal,416,404.91,2453.0
2018,30 Veracruz de Ignacio de la Llave,053 Cuitláhuac,Total municipal,1469,209.433,4946.0
2018,30 Veracruz de Ignacio de la Llave,054 Chacaltianguis,Total municipal,312,6.492,651.0
2018,30 Veracruz de Ignacio de la Llave,055 Chalma,Total municipal,127,5.535,289.0
2018,30 Veracruz de Ignacio de la Llave,056 Chiconamel,Total municipal,54,0.841,108.0
2018,30 Veracruz de Ignacio de la Llave,057 Chiconquiaco,Total municipal,270,3.879,438.0
2018,30 Veracruz de Ignacio de la Llave,058 Chicontepec,Total municipal,615,33.517,1404.0
2018,30 Veracruz de Ignacio de la Llave,059 Chinameca,Total municipal,446,123.186,1849.0
2018,30 Veracruz de Ignacio de la Llave,060 Chinampa de Gorostiza,Total municipal,464,15.091,1010.0
2018,30 Veracruz de Ignacio de la Llave,061 Las Choapas,Total municipal,2209,187.4,6127.0
2018,30 Veracruz de Ignacio de la Llave,062 Chocamán,Total municipal,636,16.982,1367.0
2018,30 Veracruz de Ignacio de la Llave,063 Chontla,Total municipal,216,7.418,431.0
2018,30 Veracruz de Ignacio de la Llave,064 Chumatlán,Total municipal,57,0.059,73.0
2018,30 Veracruz de Ignacio de la Llave,065 Emiliano Zapata,Total municipal,2310,389.588,8721.0
2018,30 Veracruz de Ignacio de la Llave,066 Espinal,Total municipal,529,23.575,1033.0
2018,30 Veracruz de Ignacio de la Llave,067 Filomeno Mata,Total municipal,467,4.532,876.0
2018,30 Veracruz de Ignacio de la Llave,068 Fortín,Total municipal,2308,451.084,7826.0
2018,30 Veracruz de Ignacio de la Llave,069 Gutiérrez Zamora,Total municipal,1072,60.684,2430.0
2018,30 Veracruz de Ignacio de la Llave,070 Hidalgotitlán,Total municipal,319,7.768,864.0
2018,30 Veracruz de Ignacio de la Llave,071 Huatusco,Total municipal,3002,200.036,7465.0
2018,30 Veracruz de Ignacio de la Llave,072 Huayacocotla,Total municipal,549,34.569,1279.0
2018,30 Veracruz de Ignacio de la Llave,073 Hueyapan de Ocampo,Total municipal,768,151.678,1982.0
2018,30 Veracruz de Ignacio de la Llave,074 Huiloapan de Cuauhtémoc,Total municipal,150,275.138,1821.0
2018,30 Veracruz de Ignacio de la Llave,075 Ignacio de la Llave,Total municipal,378,13.559,963.0
2018,30 Veracruz de Ignacio de la Llave,076 Ilamatlán,Total municipal,46,0.296,75.0
2018,30 Veracruz de Ignacio de la Llave,077 Isla,Total municipal,1745,213.895,4821.0
2018,30 Veracruz de Ignacio de la Llave,078 Ixcatepec,Total municipal,291,4.363,529.0
2018,30 Veracruz de Ignacio de la Llave,079 Ixhuacán de los Reyes,Total municipal,233,1.859,403.0
2018,30 Veracruz de Ignacio de la Llave,080 Ixhuatlán del Café,Total municipal,416,21.298,916.0
2018,30 Veracruz de Ignacio de la Llave,081 Ixhuatlancillo,Total municipal,692,14.529,1397.0
2018,30 Veracruz de Ignacio de la Llave,082 Ixhuatlán del Sureste,Total municipal,451,25.514,1148.0
2018,30 Veracruz de Ignacio de la Llave,083 Ixhuatlán de Madero,Total municipal,454,24.691,1120.0
2018,30 Veracruz de Ignacio de la Llave,084 Ixmatlahuacan,Total municipal,109,1.25,355.0
2018,30 Veracruz de Ignacio de la Llave,085 Ixtaczoquitlán,Total municipal,2235,1101.487,12444.0
2018,30 Veracruz de Ignacio de la Llave,086 Jalacingo,Total municipal,926,102.248,3116.0
2018,30 Veracruz de Ignacio de la Llave,087 Xalapa,Total municipal,24717,4865.096,106161.0
2018,30 Veracruz de Ignacio de la Llave,088 Jalcomulco,Total municipal,312,8.634,726.0
2018,30 Veracruz de Ignacio de la Llave,089 Jáltipan,Total municipal,1773,148.025,4803.0
2018,30 Veracruz de Ignacio de la Llave,090 Jamapa,Total municipal,163,11.42,362.0
2018,30 Veracruz de Ignacio de la Llave,091 Jesús Carranza,Total municipal,573,29.057,1412.0
2018,30 Veracruz de Ignacio de la Llave,092 Xico,Total municipal,1542,44.074,3411.0
2018,30 Veracruz de Ignacio de la Llave,093 Jilotepec,Total municipal,369,5.281,642.0
2018,30 Veracruz de Ignacio de la Llave,094 Juan Rodríguez Clara,Total municipal,1313,62.69,3189.0
2018,30 Veracruz de Ignacio de la Llave,095 Juchique de Ferrer,Total municipal,470,7.773,918.0
2018,30 Veracruz de Ignacio de la Llave,096 Landero y Coss,Total municipal,53,1.04,98.0
2018,30 Veracruz de Ignacio de la Llave,097 Lerdo de Tejada,Total municipal,1059,289.32,3590.0
2018,30 Veracruz de Ignacio de la Llave,098 Magdalena,Total municipal,75,0.419,152.0
2018,30 Veracruz de Ignacio de la Llave,099 Maltrata,Total municipal,814,11.802,1666.0
2018,30 Veracruz de Ignacio de la Llave,100 Manlio Fabio Altamirano,Total municipal,337,36.982,917.0
2018,30 Veracruz de Ignacio de la Llave,101 Mariano Escobedo,Total municipal,619,10.798,1020.0
2018,30 Veracruz de Ignacio de la Llave,102 Martínez de la Torre,Total municipal,4880,1095.45,22055.0
2018,30 Veracruz de Ignacio de la Llave,103 Mecatlán,Total municipal,198,2.788,312.0
2018,30 Veracruz de Ignacio de la Llave,104 Mecayapan,Total municipal,379,4.631,911.0
2018,30 Veracruz de Ignacio de la Llave,105 Medellín de Bravo,Total municipal,1449,280.538,10118.0
2018,30 Veracruz de Ignacio de la Llave,106 Miahuatlán,Total municipal,237,7.964,526.0
2018,30 Veracruz de Ignacio de la Llave,107 Las Minas,Total municipal,16,0.073,27.0
2018,30 Veracruz de Ignacio de la Llave,108 Minatitlán,Total municipal,7405,5434.301,33744.0
2018,30 Veracruz de Ignacio de la Llave,109 Misantla,Total municipal,2455,121.359,5441.0
2018,30 Veracruz de Ignacio de la Llave,110 Mixtla de Altamirano,Total municipal,108,0.862,200.0
2018,30 Veracruz de Ignacio de la Llave,111 Moloacán,Total municipal,460,23.756,1043.0
2018,30 Veracruz de Ignacio de la Llave,112 Naolinco,Total municipal,1194,73.245,2516.0
2018,30 Veracruz de Ignacio de la Llave,113 Naranjal,Total municipal,122,2.51,268.0
2018,30 Veracruz de Ignacio de la Llave,114 Nautla,Total municipal,201,6.291,453.0
2018,30 Veracruz de Ignacio de la Llave,115 Nogales,Total municipal,1103,181.921,3268.0
2018,30 Veracruz de Ignacio de la Llave,116 Oluta,Total municipal,805,33.109,1975.0
2018,30 Veracruz de Ignacio de la Llave,117 Omealca,Total municipal,459,23.0,978.0
2018,30 Veracruz de Ignacio de la Llave,118 Orizaba,Total municipal,9246,2471.417,39746.0
2018,30 Veracruz de Ignacio de la Llave,119 Otatitlán,Total municipal,270,4.757,436.0
2018,30 Veracruz de Ignacio de la Llave,120 Oteapan,Total municipal,645,23.013,1238.0
2018,30 Veracruz de Ignacio de la Llave,121 Ozuluama de Mascareñas,Total municipal,523,64.858,2028.0
2018,30 Veracruz de Ignacio de la Llave,122 Pajapan,Total municipal,671,25.629,1376.0
2018,30 Veracruz de Ignacio de la Llave,123 Pánuco,Total municipal,2734,737.88,11223.0
2018,30 Veracruz de Ignacio de la Llave,124 Papantla,Total municipal,4224,339.398,11340.0
2018,30 Veracruz de Ignacio de la Llave,125 Paso del Macho,Total municipal,1028,199.722,2795.0
2018,30 Veracruz de Ignacio de la Llave,126 Paso de Ovejas,Total municipal,466,25.405,1074.0
2018,30 Veracruz de Ignacio de la Llave,127 La Perla,Total municipal,262,12.741,617.0
2018,30 Veracruz de Ignacio de la Llave,128 Perote,Total municipal,4487,401.906,12155.0
2018,30 Veracruz de Ignacio de la Llave,129 Platón Sánchez,Total municipal,720,23.531,1316.0
2018,30 Veracruz de Ignacio de la Llave,130 Playa Vicente,Total municipal,1633,86.131,3471.0
2018,30 Veracruz de Ignacio de la Llave,131 Poza Rica de Hidalgo,Total municipal,9740,5464.887,46720.0
2018,30 Veracruz de Ignacio de la Llave,132 Las Vigas de Ramírez,Total municipal,844,25.918,2164.0
2018,30 Veracruz de Ignacio de la Llave,133 Pueblo Viejo,Total municipal,1571,175.538,6597.0
2018,30 Veracruz de Ignacio de la Llave,134 Puente Nacional,Total municipal,304,57.381,1136.0
2018,30 Veracruz de Ignacio de la Llave,135 Rafael Delgado,Total municipal,771,32.575,1696.0
2018,30 Veracruz de Ignacio de la Llave,136 Rafael Lucio,Total municipal,252,20.036,598.0
2018,30 Veracruz de Ignacio de la Llave,137 Los Reyes,Total municipal,48,1.047,95.0
2018,30 Veracruz de Ignacio de la Llave,138 Río Blanco,Total municipal,1762,251.972,5117.0
2018,30 Veracruz de Ignacio de la Llave,139 Saltabarranca,Total municipal,127,10.784,433.0
2018,30 Veracruz de Ignacio de la Llave,140 San Andrés Tenejapan,Total municipal,41,2.484,78.0
2018,30 Veracruz de Ignacio de la Llave,141 San Andrés Tuxtla,Total municipal,4354,549.485,15155.0
2018,30 Veracruz de Ignacio de la Llave,142 San Juan Evangelista,Total municipal,640,58.144,1562.0
2018,30 Veracruz de Ignacio de la Llave,143 Santiago Tuxtla,Total municipal,1125,143.097,2493.0
2018,30 Veracruz de Ignacio de la Llave,144 Sayula de Alemán,Total municipal,755,46.712,2086.0
2018,30 Veracruz de Ignacio de la Llave,145 Soconusco,Total municipal,377,18.603,886.0
2018,30 Veracruz de Ignacio de la Llave,146 Sochiapa,Total municipal,54,4.226,131.0
2018,30 Veracruz de Ignacio de la Llave,147 Soledad Atzompa,Total municipal,378,1.75,696.0
2018,30 Veracruz de Ignacio de la Llave,148 Soledad de Doblado,Total municipal,888,53.138,2198.0
2018,30 Veracruz de Ignacio de la Llave,149 Soteapan,Total municipal,713,9.346,1253.0
2018,30 Veracruz de Ignacio de la Llave,150 Tamalín,Total municipal,548,21.389,1521.0
2018,30 Veracruz de Ignacio de la Llave,151 Tamiahua,Total municipal,506,111.847,2601.0
2018,30 Veracruz de Ignacio de la Llave,152 Tampico Alto,Total municipal,230,32.199,988.0
2018,30 Veracruz de Ignacio de la Llave,153 Tancoco,Total municipal,80,0.847,141.0
2018,30 Veracruz de Ignacio de la Llave,154 Tantima,Total municipal,97,1.21,149.0
2018,30 Veracruz de Ignacio de la Llave,155 Tantoyuca,Total municipal,2102,200.616,5766.0
2018,30 Veracruz de Ignacio de la Llave,156 Tatatila,Total municipal,62,0.993,121.0
2018,30 Veracruz de Ignacio de la Llave,157 Castillo de Teayo,Total municipal,279,8.408,534.0
2018,30 Veracruz de Ignacio de la Llave,158 Tecolutla,Total municipal,1026,64.159,2825.0
2018,30 Veracruz de Ignacio de la Llave,159 Tehuipango,Total municipal,413,12.856,932.0
2018,30 Veracruz de Ignacio de la Llave,160 Álamo Temapache,Total municipal,2967,245.005,8143.0
2018,30 Veracruz de Ignacio de la Llave,161 Tempoal,Total municipal,757,56.138,2043.0
2018,30 Veracruz de Ignacio de la Llave,162 Tenampa,Total municipal,90,0.31,172.0
2018,30 Veracruz de Ignacio de la Llave,163 Tenochtitlán,Total municipal,113,0.643,163.0
2018,30 Veracruz de Ignacio de la Llave,164 Teocelo,Total municipal,642,25.338,1417.0
2018,30 Veracruz de Ignacio de la Llave,165 Tepatlaxco,Total municipal,77,1.1,132.0
2018,30 Veracruz de Ignacio de la Llave,166 Tepetlán,Total municipal,78,1.156,138.0
2018,30 Veracruz de Ignacio de la Llave,167 Tepetzintla,Total municipal,365,5.107,581.0
2018,30 Veracruz de Ignacio de la Llave,168 Tequila,Total municipal,261,3.708,453.0
2018,30 Veracruz de Ignacio de la Llave,169 José Azueta,Total municipal,574,23.469,1235.0
2018,30 Veracruz de Ignacio de la Llave,170 Texcatepec,Total municipal,62,0.152,104.0
2018,30 Veracruz de Ignacio de la Llave,171 Texhuacán,Total municipal,115,1.514,213.0
2018,30 Veracruz de Ignacio de la Llave,172 Texistepec,Total municipal,505,10.042,1129.0
2018,30 Veracruz de Ignacio de la Llave,173 Tezonapa,Total municipal,1104,323.337,3335.0
2018,30 Veracruz de Ignacio de la Llave,174 Tierra Blanca,Total municipal,4234,576.204,12885.0
2018,30 Veracruz de Ignacio de la Llave,175 Tihuatlán,Total municipal,2297,212.42,6710.0
2018,30 Veracruz de Ignacio de la Llave,176 Tlacojalpan,Total municipal,280,5.961,544.0
2018,30 Veracruz de Ignacio de la Llave,177 Tlacolulan,Total municipal,90,2.138,139.0
2018,30 Veracruz de Ignacio de la Llave,178 Tlacotalpan,Total municipal,816,30.418,1908.0
2018,30 Veracruz de Ignacio de la Llave,179 Tlacotepec de Mejía,Total municipal,181,4.136,376.0
2018,30 Veracruz de Ignacio de la Llave,180 Tlachichilco,Total municipal,136,1.355,273.0
2018,30 Veracruz de Ignacio de la Llave,181 Tlalixcoyan,Total municipal,975,80.52,2820.0
2018,30 Veracruz de Ignacio de la Llave,182 Tlalnelhuayocan,Total municipal,293,4.136,640.0
2018,30 Veracruz de Ignacio de la Llave,183 Tlapacoyan,Total municipal,2631,105.045,5748.0
2018,30 Veracruz de Ignacio de la Llave,184 Tlaquilpa,Total municipal,109,2.22,250.0
2018,30 Veracruz de Ignacio de la Llave,185 Tlilapan,Total municipal,185,7.964,387.0
2018,30 Veracruz de Ignacio de la Llave,186 Tomatlán,Total municipal,276,12.883,631.0
2018,30 Veracruz de Ignacio de la Llave,187 Tonayán,Total municipal,71,0.543,117.0
2018,30 Veracruz de Ignacio de la Llave,188 Totutla,Total municipal,350,17.608,878.0
2018,30 Veracruz de Ignacio de la Llave,189 Tuxpan,Total municipal,5183,1009.29,20413.0
2018,30 Veracruz de Ignacio de la Llave,190 Tuxtilla,Total municipal,129,1.286,262.0
2018,30 Veracruz de Ignacio de la Llave,191 Ursulo Galván,Total municipal,1135,345.222,5256.0
2018,30 Veracruz de Ignacio de la Llave,192 Vega de Alatorre,Total municipal,837,47.708,2219.0
2018,30 Veracruz de Ignacio de la Llave,193 Veracruz,Total municipal,24221,13516.089,148019.0
2018,30 Veracruz de Ignacio de la Llave,194 Villa Aldama,Total municipal,477,20.639,1047.0
2018,30 Veracruz de Ignacio de la Llave,195 Xoxocotla,Total municipal,177,1.837,312.0
2018,30 Veracruz de Ignacio de la Llave,196 Yanga,Total municipal,532,31.002,1273.0
2018,30 Veracruz de Ignacio de la Llave,197 Yecuatla,Total municipal,212,2.801,355.0
2018,30 Veracruz de Ignacio de la Llave,198 Zacualpan,Total municipal,74,41.018,318.0
2018,30 Veracruz de Ignacio de la Llave,199 Zaragoza,Total municipal,513,13.029,913.0
2018,30 Veracruz de Ignacio de la Llave,200 Zentla,Total municipal,84,2.881,164.0
2018,30 Veracruz de Ignacio de la Llave,201 Zongolica,Total municipal,700,32.501,1567.0
2018,30 Veracruz de Ignacio de la Llave,202 Zontecomatlán de López y Fuentes,Total municipal,90,1.763,163.0
2018,30 Veracruz de Ignacio de la Llave,203 Zozocolco de Hidalgo,Total municipal,202,3.523,345.0
2018,30 Veracruz de Ignacio de la Llave,204 Agua Dulce,Total municipal,1510,1048.8,7147.0
2018,30 Veracruz de Ignacio de la Llave,205 El Higo,Total municipal,731,221.57,2200.0
2018,30 Veracruz de Ignacio de la Llave,206 Nanchital de Lázaro Cárdenas del Río,Total municipal,1019,99.486,4215.0
2018,30 Veracruz de Ignacio de la Llave,207 Tres Valles,Total municipal,1948,452.593,6748.0
2018,30 Veracruz de Ignacio de la Llave,208 Carlos A. Carrillo,Total municipal,803,399.053,3230.0
2018,30 Veracruz de Ignacio de la Llave,209 Tatahuicapan de Juárez,Total municipal,394,12.03,714.0
2018,30 Veracruz de Ignacio de la Llave,210 Uxpanapa,Total municipal,365,12.63,769.0
2018,30 Veracruz de Ignacio de la Llave,211 San Rafael,Total municipal,925,164.894,3686.0
2018,30 Veracruz de Ignacio de la Llave,212 Santiago Sochiapan,Total municipal,159,3.964,316.0
